TIPO_PERSONA,EDAD,SEXO,MONTO_PRESTAMO,PLAZO,TASA_INTERES,CASA_PH,SEGURO,TRABAJADOR,DIRECTIVO,PRIMER_PRESTAMO,HIPOTECA_registrada,Cuenta_GARANTIA,RIESGO_INDIVIDUAL
1,31,1,2500,18,39.45,2,0,0,0,0,0,0,1
1,62,1,27500,48,17,1,0,0,0,1,0,0,1
1,42,1,30000,72,17,1,0,0,0,1,0,0,1
1,48,1,42000,72,17,1,0,0,0,1,0,0,1
1,54,0,1015,10,19.56,1,0,0,0,1,0,0,1
1,54,0,2000,15,19.56,1,0,0,0,1,0,0,1
1,29,0,762,6,12.68,1,0,0,0,1,0,0,1
1,29,0,705,6,12.68,1,0,0,0,1,0,0,1
1,48,0,2000,6,19.56,1,0,0,0,1,0,0,4
1,74,0,3000,18,12.68,1,0,0,0,0,1,1,1
1,66,0,1200,12,12.68,1,0,0,0,1,1,1,1
1,44,0,4200,18,35.89,2,0,0,0,1,0,0,1
1,60,0,1660,12,12.68,1,0,0,0,1,0,0,1
1,73,1,20900,48,17,1,0,0,0,1,0,0,1
1,40,0,3000,15,39.45,2,0,0,0,0,0,0,1
1,60,0,31437,60,19.56,1,0,0,0,1,0,0,4
1,60,0,10102,24,19.56,1,0,0,0,1,0,0,1
1,58,0,35000,72,15,1,0,0,0,1,0,0,1
1,56,0,1200,15,12.68,1,0,0,0,0,0,0,1
1,67,0,1366,12,12.68,1,0,0,0,1,0,0,1
1,68,0,2500,18,16.98,2,0,0,0,1,0,0,4
1,30,1,50000,18,32.55,1,0,0,0,1,0,0,1
1,49,0,427,5,12.68,1,0,0,0,1,0,0,1
1,34,0,2400,24,16.98,2,0,0,0,1,0,0,1
1,48,0,4500,18,52.96,2,0,0,0,0,0,0,1
1,54,1,10100,24,40.96,1,0,0,0,0,0,0,1
1,43,0,65000,53,25.1,1,0,0,0,1,0,0,1
1,43,0,144500,60,19.29,1,0,0,0,1,1,1,1
1,44,0,530,6,19.56,1,0,0,0,0,0,0,1
1,39,0,10500,24,25.21,2,0,0,0,1,0,0,1
1,53,0,46000,72,15,1,0,0,0,1,0,0,1
1,53,0,7000,24,46.85,1,0,0,0,1,0,0,3
1,61,1,51000,72,17,2,0,0,0,1,0,0,1
1,26,1,5100,24,32.33,2,0,0,0,1,0,0,1
1,62,0,1000,8,12.68,1,0,0,0,1,0,0,1
1,38,0,51400,72,15,1,0,0,0,1,0,0,1
1,57,1,10350,60,19.56,1,0,0,0,1,1,1,1
1,39,1,50000,72,17,1,0,0,0,1,0,0,1
1,65,0,2850,18,16.98,2,0,0,0,1,0,0,1
1,65,0,9852,30,19.56,1,0,0,0,1,1,1,1
1,40,1,500,6,12.68,1,0,0,0,1,0,0,1
1,30,0,8000,24,28.77,2,0,0,0,1,0,0,1
1,29,0,4100,24,35.89,2,0,0,0,1,0,0,1
1,34,0,3360,8,16.98,1,0,0,0,1,0,0,1
1,34,0,3400,12,16.98,1,0,0,0,1,0,0,1
1,46,0,2100,6,16.98,2,0,0,0,1,0,0,1
1,33,0,28000,72,17,1,0,0,0,1,0,0,1
1,26,0,1142,8,12.68,1,0,0,0,1,0,0,1
1,39,0,20000,18,28.77,1,0,0,0,1,0,0,1
1,53,1,25000,18,23,2,0,0,0,0,0,0,1
1,45,1,5500,12,39.46,1,0,0,0,1,0,0,1
1,62,0,32200,72,17,1,0,0,0,1,0,0,1
1,61,1,1209,6,12.68,1,0,0,0,1,0,0,1
1,58,1,1000,12,12.68,1,0,0,0,1,0,0,1
1,66,0,39000,72,17,1,0,0,0,1,0,0,1
1,44,1,150000,72,13.16,1,0,0,0,1,1,1,1
1,24,1,850,12,12.68,1,0,0,0,0,0,0,1
1,34,1,700,6,12.68,1,0,0,0,1,0,0,1
1,56,0,1000,10,12.68,1,0,0,0,0,0,0,1
1,26,0,1196,6,12.68,1,0,0,0,1,0,0,1
1,56,1,48000,72,17,1,0,0,0,1,0,0,1
1,35,1,25000,18,25.21,2,0,0,0,1,0,0,1
1,34,1,40000,60,28.77,2,0,0,0,0,0,0,1
1,48,0,1224,12,12.68,1,0,0,0,1,0,1,2
1,41,0,31000,72,15,2,0,0,0,1,0,0,1
1,31,1,3100,14,16.98,2,0,0,0,1,0,0,1
1,53,0,33500,48,15,1,0,0,0,1,0,0,1
1,20,1,1000,12,12.68,1,0,0,0,0,0,0,1
1,55,0,1200,5,12.68,1,0,0,0,1,0,0,1
1,33,0,3000,24,35.89,1,0,0,0,1,0,0,1
1,56,0,256157,96,16.61,1,0,0,0,1,1,1,1
1,48,1,31537.73,48,32.55,2,0,0,0,1,0,1,4
1,48,1,7800,27,36.28,2,0,0,0,1,0,0,4
1,54,0,5000,24,35.89,1,0,0,0,0,0,0,1
2,0,1,80000,49,22.63,2,0,0,0,0,1,1,3
1,47,0,115000,84,16,2,0,0,0,1,1,1,1
1,35,1,2500,6,50.96,2,0,0,0,1,0,0,1
1,35,1,2500,6,16.98,2,0,0,0,1,0,0,1
1,35,1,2400,29,47.85,1,0,0,0,1,0,0,1
1,59,1,6000,18,19.56,1,0,0,0,1,0,0,1
1,40,1,1200,4,12.68,1,0,0,0,1,0,0,1
1,36,0,27000,42,28.77,2,0,0,0,1,0,0,1
1,45,0,169000,60,16.92,2,0,0,0,1,1,1,1
1,34,0,1150,11,12.68,1,0,0,0,1,0,0,4
1,28,0,40000,72,17,1,0,0,0,1,0,0,1
1,55,1,52800,72,15,1,0,0,0,1,0,0,1
1,34,1,25000,24,27.01,2,0,0,0,1,0,0,1
1,66,1,44000,72,17,1,0,0,0,1,0,0,1
1,62,1,20050,73,17,1,0,0,0,0,0,0,1
1,40,1,30900,48,28.77,2,0,0,0,0,0,0,1
1,55,0,4000,12,16.98,2,0,0,0,1,0,0,1
1,55,0,10100,24,25.21,1,0,0,0,1,0,0,1
1,37,0,20500,60,24.08,2,0,0,0,1,0,0,4
1,65,0,80000,72,15,1,0,0,0,1,0,0,1
1,38,0,50000,60,15,1,0,0,0,1,0,0,1
1,39,1,3100,10,16.98,1,0,0,0,1,0,0,1
1,39,1,3200,10,16.98,2,0,0,0,1,0,0,1
1,47,0,4935,10,12.68,1,0,0,0,1,0,0,1
1,48,1,4821,18,19.56,1,0,0,0,1,0,0,1
1,60,0,764,8,12.68,1,0,0,0,1,0,0,1
1,47,1,500,8,12.68,1,0,0,0,1,0,0,1
1,61,1,44000,72,17,1,0,0,0,1,0,0,1
1,50,0,1200,13,50.96,1,0,0,0,1,0,0,1
1,58,0,5000,12,19.56,1,0,0,0,1,0,0,1
1,58,0,1100,12,12.68,1,0,0,0,1,0,0,1
1,66,0,120000,84,14,1,0,0,0,1,1,1,1
1,21,1,1000,12,12.68,1,0,0,0,0,0,1,1
1,41,0,500,4,12.68,1,0,0,0,1,0,0,1
1,32,1,23000,48,28.77,2,0,0,0,1,0,0,1
1,55,0,50000,48,15,1,0,0,0,1,0,0,1
1,52,1,16000,36,28.77,2,0,0,0,1,0,0,4
1,63,0,8000,12,35.28,1,0,0,0,1,0,0,1
1,56,1,42000,72,17,1,0,0,0,1,0,0,1
1,42,0,950,10,12.68,1,0,0,0,1,0,0,1
1,47,0,1179,12,12.68,1,0,0,0,1,0,0,1
1,39,0,1200,12,12.68,1,0,0,0,1,0,1,1
1,56,1,1200,12,12.68,1,0,0,0,1,0,0,1
1,57,1,2620,12,16.98,2,0,0,0,1,0,0,1
1,65,0,46000,72,15,2,0,0,0,1,0,0,1
1,29,0,1500,6,16.98,2,0,0,0,1,0,0,1
1,32,0,2760,24,16.98,2,0,0,0,1,0,0,1
1,32,0,1140,10,12.68,1,0,0,0,1,0,0,1
1,42,1,39000,37,20.34,2,0,0,0,1,0,0,1
1,38,0,447,5,12.68,1,0,0,0,1,0,1,1
1,65,0,1240,12,12.68,1,0,0,0,1,0,0,1
1,67,0,3811,18,19.56,1,0,0,0,1,0,0,1
1,31,0,5200,18,19.56,1,0,0,0,1,0,1,1
1,33,0,3560,12,16.98,2,0,0,0,1,0,0,1
1,57,1,422000,72,14.24,1,0,0,0,1,1,1,1
1,23,0,1200,12,39.45,2,0,0,0,0,0,0,1
1,32,1,10000,36,19.56,1,0,0,0,1,1,1,4
1,59,1,7500,37,27.68,1,0,0,0,1,0,0,1
1,54,0,20500,36,32.55,2,0,0,0,1,0,0,1
1,45,1,30000,24,31.58,2,0,0,0,1,0,0,1
1,59,0,29500,48,17,1,0,0,0,1,0,0,1
1,29,0,100000,72,13.16,1,0,0,0,1,0,1,1
1,29,0,11000,36,31.58,1,0,0,0,1,1,1,1
1,41,1,40409.11,63,0,2,0,0,0,1,0,0,3
1,55,0,35000,72,15,1,0,0,0,0,0,0,1
1,45,0,5360,24,19.56,1,0,0,0,1,0,0,1
1,59,0,640,8,12.68,1,0,0,0,1,0,0,1
1,46,0,30000,60,17,1,0,0,0,0,0,0,1
1,51,0,1120,13,12.68,1,0,0,0,1,1,1,1
1,53,0,1175,10,12.68,1,0,0,0,1,1,1,1
1,43,0,2800,12,35.89,2,0,0,0,1,0,0,1
1,51,0,35000,72,15,1,0,0,0,1,0,0,1
1,56,1,1500,12,16.98,2,0,0,0,1,0,0,1
1,50,0,35000,48,25.21,1,0,0,0,1,0,0,1
1,50,0,55500,72,15,1,0,0,0,1,0,0,1
1,50,0,53500,72,15,1,0,0,0,1,0,0,1
1,54,0,25000,30,17,1,0,0,0,1,0,0,1
1,30,1,1500,12,16.98,2,0,0,0,1,0,0,1
1,43,0,20000,24,28.77,2,0,0,0,1,0,0,1
1,67,0,8800,48,25.76,1,0,0,0,1,0,0,1
1,38,0,20100,48,17,1,0,0,0,1,0,0,1
1,40,1,65000,120,14,2,0,0,0,0,1,1,1
1,38,1,46000,72,15,2,0,0,0,1,0,0,1
1,56,0,1100,4,12.68,1,0,0,0,1,0,0,1
1,29,0,1100,12,12.68,1,0,0,0,1,0,0,1
1,41,1,56000,72,15,1,0,0,0,1,0,0,1
1,64,1,42000,72,15,1,0,0,0,1,0,0,1
1,61,1,2612,24,16.98,2,0,0,0,1,0,0,1
1,61,0,1000,12,12.68,1,0,0,0,1,0,0,1
1,38,1,2990,8,16.98,2,0,0,0,1,0,0,1
1,58,1,1000,12,39.45,2,0,0,0,1,0,0,1
1,52,0,15500,36,31.58,1,0,0,0,1,0,0,1
1,52,0,25000,24,27.01,1,0,0,0,0,0,0,1
1,63,0,500,9,12.68,1,0,0,0,0,0,0,1
1,26,0,1000,10,12.68,1,0,0,0,1,0,0,1
1,55,1,38000,73,19.95,2,0,0,0,0,0,0,1
1,33,0,3000,12,35.89,1,0,0,0,1,0,0,1
1,33,0,4000,12,35.89,2,0,0,0,1,0,0,1
1,28,0,4000,24,32.33,1,0,0,0,1,0,0,4
1,48,1,5000,18,35.89,2,0,0,0,1,0,0,1
1,41,0,3000,11,30.71,1,0,0,0,1,0,0,1
1,41,0,6000,18,27.68,1,0,0,0,1,0,0,1
1,36,0,611,6,12.68,1,0,0,0,1,0,0,1
1,64,0,1300,10,19.56,1,0,0,0,1,0,0,1
1,30,1,1029,12,12.68,1,0,0,0,0,0,0,1
1,66,0,3000,6,19.56,1,0,0,0,1,0,0,1
1,52,1,45000,36,19.56,1,0,0,0,1,0,1,1
1,52,1,30000,36,19.56,1,0,0,0,1,0,1,1
1,46,0,2000,12,30.71,1,0,0,0,1,0,0,1
1,58,0,1084,6,12.68,1,0,0,0,1,0,1,1
1,31,0,7000,18,32.33,1,0,0,0,1,0,0,1
1,68,1,15000,36,30.58,1,0,0,0,1,0,0,1
1,41,0,1100,12,12.68,1,0,0,0,1,0,0,1
2,0,1,210802.54,108,16.17,2,0,0,0,1,1,1,4
1,40,0,2000,18,16.98,2,0,0,0,1,0,0,1
1,51,1,11000,20,28.77,2,0,0,0,1,0,0,1
1,61,1,13000,72,24.41,1,0,0,0,1,0,0,1
1,46,0,12100,72,24.41,1,0,0,0,0,0,0,1
1,63,1,15000,24,25.21,2,0,0,0,0,0,0,1
1,37,1,3738,12,19.56,1,0,0,0,1,0,0,1
1,57,0,1058,9,12.68,1,0,0,0,1,0,1,1
1,68,0,920,12,12.68,2,0,0,0,1,0,0,1
1,67,0,8500,24,46.85,1,0,0,0,1,0,0,1
1,50,0,1125,12,12.68,1,0,0,0,1,0,1,1
1,37,1,1700,12,16.98,2,0,0,0,1,0,0,4
1,49,0,45500,73,17,1,0,0,0,1,0,0,1
1,51,1,2310,12,16.98,1,0,0,0,1,0,0,1
1,75,1,25000,72,15,1,0,0,0,1,0,0,1
1,62,1,31500,42,17,1,0,0,0,1,0,0,1
1,55,1,1500,12,50.96,1,0,0,0,0,0,0,1
1,36,1,60000,58,27.03,2,0,0,0,1,1,1,4
1,52,0,5550,24,32.33,1,0,0,0,1,0,0,1
1,40,0,1113,12,12.68,1,0,0,0,1,0,0,1
1,37,0,41000,48,25.21,2,0,0,0,1,0,0,1
1,58,0,1115,12,12.68,1,0,0,0,1,1,1,1
1,35,1,1727,20,12.68,1,0,0,0,1,0,0,1
1,50,1,11000,48,24.08,2,0,0,0,1,0,0,1
1,66,1,1513,12,12.68,1,0,0,0,1,1,1,1
1,48,0,11800,48,24.08,1,0,0,0,1,0,0,1
1,40,0,1746,12,16.98,2,0,0,0,1,0,0,1
1,56,0,2600,12,16.98,2,0,0,0,1,0,0,1
1,60,0,15000,36,36.28,1,0,0,0,1,0,0,1
1,26,0,60000,84,16.7,2,0,0,0,0,0,1,1
1,57,1,30000,58,17,1,0,0,0,1,0,0,1
1,33,0,1134,7,12.68,1,0,0,0,1,1,1,4
1,59,1,10000,24,35.28,2,0,0,0,1,0,0,1
1,48,0,49500,72,17,1,0,0,0,1,0,0,1
1,47,0,61000,60,15,1,0,0,0,1,0,0,1
1,47,0,45000,60,27.03,1,0,0,0,1,0,0,1
1,51,1,1332,10,12.68,1,0,0,0,1,0,0,1
1,49,1,1000,6,12.68,1,0,0,0,1,0,0,1
1,61,1,1200,6,19.56,1,0,0,0,1,0,0,1
1,61,1,2000,12,19.56,1,0,0,0,1,0,0,1
1,58,1,396,4,12.68,1,0,0,0,1,0,0,1
1,27,1,1206,12,12.68,1,0,0,0,1,0,0,1
1,60,1,43000,72,17,1,0,0,0,1,0,0,1
1,33,0,586,8,12.68,1,0,0,0,1,0,0,1
1,29,0,140000,96,13.16,2,0,0,0,1,0,1,1
1,55,1,410000,72,13,1,0,0,0,1,1,1,1
1,55,1,80000,10,18.37,1,0,0,0,1,1,1,1
1,55,1,350000,72,13,1,0,0,0,1,0,0,1
1,49,0,1073,8,12.68,1,0,0,0,1,0,0,1
1,53,0,1068,6,12.68,1,0,0,0,1,0,0,1
1,58,1,2200,30,16.98,2,0,0,0,1,0,0,1
1,56,0,41000,72,14.5,1,0,0,0,1,0,0,1
1,56,0,260000,84,15.92,2,0,0,0,1,1,1,1
1,64,0,951,10,12.68,1,0,0,0,1,0,0,1
1,56,0,500,1,125.22,2,0,0,0,1,0,0,1
1,56,0,1000,8,12.68,1,0,0,0,1,0,0,1
1,46,1,35000,48,32.55,2,0,0,0,1,0,0,4
1,36,1,548,6,12.68,1,0,0,0,1,0,0,1
1,43,0,1039,8,12.68,1,0,0,0,1,0,0,1
1,50,1,120000,60,19.29,1,0,0,0,1,1,1,1
1,56,1,47500,70,15,1,0,0,0,1,0,0,1
1,27,1,15000,36,32.33,2,0,0,0,1,0,0,1
1,27,1,11000,36,32.33,1,0,0,0,0,0,0,1
1,43,0,20000,24,34.78,2,0,0,0,0,0,0,3
1,54,0,5000,24,39.46,2,0,0,0,1,0,0,2
1,53,0,1700,10,12.68,1,0,0,0,1,0,0,1
1,37,0,5000,18,35.89,1,0,0,0,1,0,0,1
1,29,0,1044,8,12.68,1,0,0,0,0,0,1,1
1,29,0,1116,9,12.68,1,0,0,0,1,1,1,1
1,49,1,3000,16,52.96,1,0,0,0,1,0,0,1
2,0,1,300000,60,15.92,2,1,0,0,1,0,0,1
1,45,0,1000,6,12.68,1,0,0,0,1,0,0,1
1,72,1,2216,24,16.98,2,0,0,0,1,0,0,1
1,36,1,29000,72,17,1,0,0,0,1,0,0,1
1,56,0,1100,6,12.68,1,0,0,0,1,0,0,1
1,56,0,6500,12,32.33,2,0,0,0,0,0,0,1
1,39,0,120000,84,13.16,2,0,0,0,1,1,1,1
1,69,1,1273,6,12.68,1,0,0,0,1,0,0,1
1,75,1,56690,15,19.56,1,0,0,0,1,1,1,4
1,51,0,55000,72,19.95,2,0,0,0,0,0,0,1
1,39,1,12500,11,24.41,1,0,0,0,1,0,0,1
1,39,1,1500,3,16.98,1,0,0,0,1,0,0,1
1,60,0,989,7,12.68,1,0,0,0,1,1,1,1
2,0,1,2000,12,16.98,1,0,0,0,1,0,0,1
1,44,1,1013,5,12.68,1,0,0,0,1,0,0,1
1,47,1,50000,72,15,1,0,0,0,1,0,0,1
1,47,1,1051,12,12.68,1,0,0,0,1,0,0,1
1,46,0,4900,12,12.68,1,0,0,0,1,1,1,1
1,25,1,5000,24,50.96,2,0,0,0,1,0,0,1
1,50,0,5000,13,19.56,1,0,0,0,1,0,1,1
1,50,0,5536,14,19.56,1,0,0,0,1,1,1,1
1,52,1,8000,18,32.33,2,0,0,0,0,0,0,1
1,39,0,1000,10,12.68,1,0,0,0,1,1,1,1
1,46,1,1400,10,16.98,2,0,0,0,1,0,0,1
1,46,1,2320,12,16.98,2,0,0,0,1,0,0,1
2,0,1,129405,60,18.37,1,0,0,0,1,1,1,1
1,48,0,1000,10,12.68,1,0,0,0,0,1,1,1
1,66,0,935,10,12.68,1,0,0,0,1,0,0,1
1,51,1,30000,27,31.58,2,0,0,0,1,0,0,3
1,28,1,380593,72,16.24,2,0,0,0,1,1,1,4
1,36,0,20100,60,17,2,0,0,0,1,0,0,1
1,30,1,90000,84,16.7,1,0,0,0,1,1,1,1
1,64,1,1068,6,12.68,1,0,0,0,1,0,0,1
1,62,0,21000,32,15,1,0,0,0,1,0,0,1
1,62,0,33000,73,19.95,2,0,0,0,0,0,0,1
1,32,1,3000,18,18.37,2,0,0,0,1,0,0,1
